,username,bot_type,node_entanglement,eigenvector_centrality,betweenness_centrality,closeness_centrality,clique_number,page_rank,random_walk
16,reluctantlyjoe,,3.5892194993891735e-07,1.3791989244500634e-12,2.973506060996521e-06,0.00211118930330753,2,0.0021530842102997624,0.0021530842102997624
17,tdubey,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
18,davidchild,self_declared,3.5970830758458305e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
19,pvanheus,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
20,paulineredux8,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
21,aetiology,spammer,0.00570328845237178,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
22,Suzecat52,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
23,SeditiousMe,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
24,PaPeekaboo,self_declared,3.5892194993891735e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
25,bear_risa,self_declared,0.0031470997425184777,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
26,MCBazacoPhD,spammer,3.5892194993891735e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
27,SChenHayes,self_declared,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
28,JonCoogan11,private_account,-0.0031532580574289426,2.0703284472237976e-11,0.0,0.0014074595355383533,2,0.0006346556666205505,0.0006346556666205505
29,nycHealthy,,-0.0031532580574289426,1.7783052298714364e-10,2.676155454896869e-05,0.0030411179250025133,2,0.00236352538860293,0.00236352538860293
30,wcpublichealth,,-0.0031532580574289426,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
31,redactedobscure,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
32,VA_Pride,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
33,PaoloAPalma,other,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
34,alain_berset,other,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
35,KarinWappmann,,-0.0002696450500891956,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
36,economiesuisse,spammer,3.589219517152742e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
37,ParlCH,other,0.006286992763826049,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
38,drmom01,spammer,-0.0031532580574271662,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
39,Vasil_AV,self_declared,-0.0031532580574271662,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
40,HealthNYGov,self_declared,-0.0031532580574271662,3.686791996758987e-11,9.911686869988404e-07,0.0018766127140511376,2,0.001105295281855237,0.001105295281855237
41,HITE_SITE,,-0.0031532580574271662,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
42,LGBTCenterNYC,other,-0.0031532580574271662,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
43,Llama_Strudel,spammer,-0.0031532580574271662,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
44,DMCLibraryBKLYN,spammer,-0.0031532580574271662,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
45,Stevens18Clint,other,-0.0031532580574271662,9.11004169527991e-11,0.0,0.00211118930330753,2,0.0006882235308842677,0.0006882235308842677
46,syramadad,spammer,-0.0031532580574271662,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
47,EliKnesol,,3.5970830758458305e-07,4.890728796703473e-14,9.911686869988404e-07,0.0014074595355383533,2,0.0016367975816471542,0.0016367975816471542
48,chibps,spammer,3.5970830758458305e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
49,MontagueTerrie,self_declared,3.589219481625605e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
50,gogo_science,spammer,3.589219481625605e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
51,SwitchboardTa,other,0.007227115952424867,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
52,nrc_rim,other,-0.0031532580574289426,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
53,Curmudgeon1836,other,-0.0031532580574289426,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
54,FunPasadena,other,0.0031470997425167013,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
55,AmericanRailgun,spammer,-0.0031532580574289426,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
56,MGZ1385,spammer,-0.0031532580574289426,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
57,SoberSabre,spammer,-0.0031532580574289426,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
58,wearephsny,spammer,-0.0031532580574289426,7.723214245453477e-11,0.0,0.0022408237342123783,2,0.0006693042484507177,0.0006693042484507177
59,HealthPeopleOrg,other,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
60,HenleySecnethia,spammer,-0.0031532580574289426,3.480429137413546e-11,4.955843434994202e-06,0.0023031156036082143,2,0.0012971327776341284,0.0012971327776341284
61,Erok69XX,self_declared,3.5970830758458305e-07,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
62,nmw110,spammer,3.5970830758458305e-07,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
63,Zo8541,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
64,fxBPn7h7Q7DEV04,spammer,3.589219481625605e-07,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
65,sdcltrc,spammer,-0.0031532580574289426,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
66,fox5ny,spammer,3.597083093609399e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
67,austin_montoya,spammer,-0.003153258057430719,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
68,One_Colorado,spammer,-0.003153258057430719,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
69,HarlemUnited,self_declared,3.597083093609399e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
70,AfricanServices,,3.597083093609399e-07,7.723214245453477e-11,0.0,0.0022408237342123783,2,0.0006693042484507177,0.0006693042484507177
71,SophieAndMipha,self_declared,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
72,housingworks,spammer,0.013341166619516898,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
73,Bogartn4Follows,spammer,-1.4657917354554684e-05,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
74,BigDonTee,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
75,RLAS19,other,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
76,19thnews,self_declared,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
77,FringeViews,,-0.0031532580574289426,4.890728796703473e-14,9.911686869988404e-07,0.0014074595355383533,2,0.0016367975816471542,0.0016367975816471542
78,MiguelDante,other,3.597083093609399e-07,3.45826749709335e-14,0.0,0.0009383063570255688,2,0.0008623676386682401,0.0008623676386682401
79,uhtred_ragnason,self_declared,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
80,MailOnline,spammer,-0.0031532580574289426,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
81,Gally66kg,spammer,-0.0031532580574289426,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
82,090_0655,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
83,lordsarcastico,other,3.589219481625605e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
84,austinsean9,other,0.006286992763826049,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
85,Desertpuma,spammer,3.5892194993891735e-07,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
86,jassogne,spammer,3.5892194993891735e-07,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
87,DiablesBleu,spammer,-0.0031532580574289426,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
88,ZeroC000l2,spammer,-0.0031532580574289426,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
89,NorthAmericaNN,spammer,-0.0031532580574289426,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
90,DarkNeo726,spammer,3.589219481625605e-07,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
91,Arnidude,spammer,3.597083093609399e-07,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
92,JulitaMira1,spammer,3.597083093609399e-07,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
93,ncbreakingnew,spammer,-0.0031532580574289426,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
94,Aricariman1,spammer,-0.0031532580574289426,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
95,Hear24B,spammer,3.5892194993891735e-07,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
96,LianRowan,spammer,-0.0031532580574289426,2.5124361853821716e-05,0.0,0.006866120166612777,2,0.0006313973047973355,0.0006313973047973355
97,HarperCollege,other,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
98,GayMenforHealth,self_declared,3.5970831113729673e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
99,SuttonCouncil,spammer,3.5892194993891735e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
100,Spectra_London,,0.006286992763826049,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
101,jakeshortj,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
102,RhodeIslandEMA,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
103,NEQueensNY,spammer,-0.0031532580574289426,7.962808702972872e-13,0.0,0.001266713581984518,2,0.000776319867226138,0.000776319867226138
104,airnyc,,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
105,CDCgov,self_declared,-0.0031532580574289426,1.5330327460659344e-11,6.938180808991882e-06,0.002513320599175631,2,0.0019310933514451358,0.0019310933514451358
106,glaad,spammer,3.5970830758458305e-07,1.5330327460659344e-11,6.938180808991882e-06,0.002513320599175631,2,0.0019310933514451358,0.0019310933514451358
107,brachoditrevi,other,-0.0031532580574289426,7.665163730329673e-12,0.0,0.0015993858358390378,2,0.000715219753769249,0.000715219753769249
108,tuohey_alice,spammer,3.597083093609399e-07,7.665163730329673e-12,0.0,0.0015993858358390378,2,0.000715219753769249,0.000715219753769249
109,1010WINS,self_declared,3.597083093609399e-07,1.3791989244500634e-12,2.973506060996521e-06,0.00211118930330753,2,0.0021530842102997624,0.0021530842102997624
110,thebrianbrant,other,-0.0031532580574289426,7.962808702972872e-13,0.0,0.001266713581984518,2,0.000776319867226138,0.000776319867226138
111,GlennHowatt,self_declared,3.5892194993891735e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
112,DziadoszS,spammer,3.5892194993891735e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
113,DiChristine,self_declared,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
114,votejgr,spammer,-0.0031532580574289426,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
115,epicenter_nyc,spammer,-0.0031532580574289426,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
116,ChiPublicHealth,,-0.0031532580574289426,1.3791989244500634e-12,2.973506060996521e-06,0.00211118930330753,2,0.0021530842102997624,0.0021530842102997624
117,TrevisDampierM1,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
118,Alexander_Tin,,-0.0031532580574289426,3.5917319381333306e-05,0.0002676155454896869,0.011086450495317491,2,0.0021199030803925527,0.0021199030803925527
119,EarlyReport,spammer,-0.0031532580574289426,1.6295828768385994e-11,0.0,0.0015833919774806476,2,0.0007198073989373531,0.0007198073989373531
120,PoudellCharles,spammer,-0.0031532580574289426,3.480429137413546e-11,4.955843434994202e-06,0.0023031156036082143,2,0.0012971327776341284,0.0012971327776341284
121,RolandBakerIII,spammer,0.00942006850781496,2.8837342383110478e-06,6.046128990692926e-05,0.00699630371063725,2,0.0017417649595229746,0.0017417649595229746
122,microbilogy,spammer,3.589219481625605e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
123,avery16fan,self_declared,-0.0031532580574271662,7.962808702972872e-13,0.0,0.001266713581984518,2,0.000776319867226138,0.000776319867226138
124,jsolomonReports,spammer,-0.0031532580574271662,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
125,TheReaderA,self_declared,-0.0031532580574271662,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
126,JustTheNews,spammer,3.5970830758458305e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
127,NBCNews,spammer,3.5970830758458305e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
128,therobanda,,3.597083093609399e-07,1.3332335881702575e-10,9.911686869988404e-06,0.003518648838845883,2,0.0031856574676049822,0.0031856574676049822
129,israfermoreno,,3.597083093609399e-07,1.3791989244500634e-12,2.973506060996521e-06,0.00211118930330753,2,0.0021530842102997624,0.0021530842102997624
130,HLGatell,self_declared,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
131,JerichoXV,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
132,drcole12,other,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
133,MCDPTexas,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
134,bekah_soul,self_declared,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
135,kylietcheung,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
136,DeeshaPhilyaw,other,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
137,them,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
138,kamalfizazi,other,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
139,Foxgloveallian1,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
140,DDPHE,,3.597083093609399e-07,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
141,cathymarinara,spammer,3.597083093609399e-07,3.45826749709335e-14,0.0,0.0009383063570255688,2,0.0008623676386682401,0.0008623676386682401
142,pridecenterSI,other,-0.0031532580574289426,4.890728796703473e-14,9.911686869988404e-07,0.0014074595355383533,2,0.0016367975816471542,0.0016367975816471542
143,TomSmit18350119,spammer,-0.0031532580574289426,3.45826749709335e-14,0.0,0.0009383063570255688,2,0.0008623676386682401,0.0008623676386682401
144,CDPHE,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
145,MegWingerter,spammer,0.0031470997425184777,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
146,Patricklubin20,,-0.0031532580574289426,1.7246618393239503e-11,5.947012121993042e-06,0.0028149190710767065,2,0.0026693708389523723,0.0026693708389523723
147,Rosenthal5280,self_declared,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
148,NatureMicrobiol,spammer,-0.0031532580574289426,5.96240186613113e-11,0.0,0.001954804910469935,2,0.0007074816500724572,0.0007074816500724572
149,NewsMedical,spammer,-0.0031532580574289426,1.3332335881702575e-10,9.911686869988404e-06,0.003518648838845883,2,0.0031856574676049822,0.0031856574676049822
150,RobertoCroci6,spammer,-0.0031532580574289426,4.409968301790067e-09,0.0,0.00300258034248182,2,0.0006687601529235114,0.0006687601529235114
151,Eurosurveillanc,other,-0.0031532580574289426,1.2473273910157885e-08,2.775272323596753e-05,0.005629838142153413,2,0.004734517353562811,0.004734517353562811
152,bahajolaf,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
153,YuvaKupwara,spammer,-0.0031532580574289426,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
154,nyk_new,spammer,-0.0031532580574289426,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
155,Gundrummer69,other,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
156,BHOCPartners,,-0.0031532580574289426,4.890728796703473e-14,9.911686869988404e-07,0.0014074595355383533,2,0.0016367975816471542,0.0016367975816471542
157,biorxiv_genomic,spammer,3.597083093609399e-07,5.96240186613113e-11,0.0,0.001954804910469935,2,0.0007074816500724572,0.0007074816500724572
158,biorxivpreprint,spammer,3.597083093609399e-07,5.96240186613113e-11,0.0,0.001954804910469935,2,0.0007074816500724572,0.0007074816500724572
159,dr_demetre,self_declared,3.5892194993891735e-07,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
160,Skatiq3,spammer,0.009420068507813184,5.96240186613113e-11,0.0,0.001954804910469935,2,0.0007074816500724572,0.0007074816500724572
161,BigGuy30475616,spammer,3.5970830758458305e-07,3.053061934527717e-10,0.0,0.0023031156036082143,2,0.0006902720957840366,0.0006902720957840366
162,MagicMikeHung1,other,3.597083093609399e-07,7.478443891688186e-10,1.4867530304982605e-05,0.00422237860661506,2,0.0037019440962575904,0.0037019440962575904
163,yourshipuk,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
164,SHEducation,self_declared,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
165,IVANAGU90585190,spammer,-0.0031532580574289426,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
166,HansSars8,spammer,-0.0031532580574289426,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
167,EuphaIdc,spammer,-0.0031532580574289426,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
168,GreaterThanAIDS,spammer,0.008660758755407727,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
169,ThePrinceCaim,spammer,-0.0031532580574289426,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
170,SamySosaSyringe,other,-0.0031532580574289426,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
171,EMA_News,spammer,3.5970830758458305e-07,4.409968301790067e-09,0.0,0.00300258034248182,2,0.0006687601529235114,0.0006687601529235114
172,OzardaSu,self_declared,3.597083093609399e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
173,UNEP,self_declared,3.5892194993891735e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
174,DeLanoLinda,self_declared,0.0031470997425184777,7.962808702972872e-13,0.0,0.001266713581984518,2,0.000776319867226138,0.000776319867226138
175,Monkeypoxmeter,spammer,3.5970830758458305e-07,1.3791989244500634e-12,2.973506060996521e-06,0.00211118930330753,2,0.0021530842102997624,0.0021530842102997624
176,drariyanalovely,spammer,3.5970830758458305e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
177,GautengHealth,,-0.0031532580574271662,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
178,Alpachino_707,spammer,-0.0031532580574271662,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
179,PS5Notifs,spammer,-0.0031532580574271662,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
180,mpumelelosaid,other,-0.0031532580574271662,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
181,uonbi,other,-0.0031532580574271662,5.96240186613113e-11,0.0,0.001954804910469935,2,0.0007074816500724572,0.0007074816500724572
182,ECDC_EU,spammer,-0.0031532580574271662,4.409968301790067e-09,0.0,0.00300258034248182,2,0.0006687601529235114,0.0006687601529235114
183,ECDC_Flu,spammer,-0.0031532580574271662,4.409968301790067e-09,0.0,0.00300258034248182,2,0.0006687601529235114,0.0006687601529235114
184,ECDCPHT,spammer,-0.0031532580574271662,4.409968301790067e-09,0.0,0.00300258034248182,2,0.0006687601529235114,0.0006687601529235114
185,rivm,spammer,-0.0031532580574271662,4.409968301790067e-09,0.0,0.00300258034248182,2,0.0006687601529235114,0.0006687601529235114
186,Bakaburg1,self_declared,3.597083093609399e-07,4.409968301790067e-09,0.0,0.00300258034248182,2,0.0006687601529235114,0.0006687601529235114
187,DenverSweetBar,other,3.597083093609399e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
188,isaperena,self_declared,-0.0031532580574289426,4.409968301790067e-09,0.0,0.00300258034248182,2,0.0006687601529235114,0.0006687601529235114
189,ICT_magazine,spammer,-0.0031532580574289426,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
190,epocrates,other,0.0031470997425167013,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
191,Lee98604032,spammer,3.589219481625605e-07,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
192,LauraMiers,other,-0.0031532580574289426,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
193,Karensense,spammer,3.589219481625605e-07,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
194,hicksyalex,self_declared,-0.0031532580574289426,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
195,8NEWS,other,3.589219481625605e-07,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
196,zhang_yueting,self_declared,0.0031470997425184777,4.5233487414451875e-24,0.0,0.0,1,0.00016807664294921123,0.00016807664294921123
197,voqkqky1bfvS2Lt,spammer,-0.0031532580574289426,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
198,Echinanews,spammer,0.006286992763826049,3.0355679551421625e-16,0.0,0.0007037297677691766,2,0.0011205109529945447,0.0011205109529945447
